"","gender","event","medal","abb","country","grp_id","type","year","guide"
"352","Women","Discus Throw CP D","Bronze","SUI",NA,NA,"Athletics",1980,NA
"353","Women","Discus Throw D","Gold","CAN",NA,NA,"Athletics",1980,NA
"354","Women","Discus Throw D","Silver","NED",NA,NA,"Athletics",1980,NA
"355","Women","Discus Throw D","Bronze","AUT",NA,NA,"Athletics",1980,NA
"356","Women","Discus Throw D1","Gold","POL",NA,NA,"Athletics",1980,NA
"357","Women","Discus Throw D1","Silver","EGY",NA,NA,"Athletics",1980,NA
"358","Women","Discus Throw D1","Bronze","POL",NA,NA,"Athletics",1980,NA
"359","Women","Discus Throw E","Gold","POL",NA,NA,"Athletics",1980,NA
"360","Women","Discus Throw F","Gold","POL",NA,NA,"Athletics",1980,NA
"361","Women","Discus Throw F","Silver","JPN",NA,NA,"Athletics",1980,NA
"362","Women","Discus Throw 2","Gold","NOR",NA,NA,"Athletics",1980,NA
"363","Women","Discus Throw 2","Silver","GBR",NA,NA,"Athletics",1980,NA
"364","Women","Discus Throw 2","Bronze","POL",NA,NA,"Athletics",1980,NA
"365","Women","Discus Throw 3","Gold","POL",NA,NA,"Athletics",1980,NA
"366","Women","Discus Throw 3","Silver","JAM",NA,NA,"Athletics",1980,NA
"367","Women","Discus Throw 3","Bronze","IRL",NA,NA,"Athletics",1980,NA
"368","Women","Discus Throw 4","Gold","USA",NA,NA,"Athletics",1980,NA
"369","Women","Discus Throw 4","Silver","POL",NA,NA,"Athletics",1980,NA
"370","Women","Discus Throw 4","Bronze","POL",NA,NA,"Athletics",1980,NA
"371","Women","Discus Throw 5","Gold","JAM",NA,NA,"Athletics",1980,NA
"372","Women","Discus Throw 5","Silver","FRG",NA,NA,"Athletics",1980,NA
"373","Women","Discus Throw 5","Bronze","SUI",NA,NA,"Athletics",1980,NA
"374","Women","Javelin 1C","Gold","USA",NA,NA,"Athletics",1980,NA
"375","Women","Javelin 1C","Silver","EGY",NA,NA,"Athletics",1980,NA
"376","Women","Javelin A","Gold","USA",NA,NA,"Athletics",1980,NA
"377","Women","Javelin A","Silver","NED",NA,NA,"Athletics",1980,NA
"378","Women","Javelin A","Bronze","FRG",NA,NA,"Athletics",1980,NA
"379","Women","Javelin B","Gold","POL",NA,NA,"Athletics",1980,NA
"380","Women","Javelin B","Silver","POL",NA,NA,"Athletics",1980,NA
"381","Women","Javelin B","Bronze","CAN",NA,NA,"Athletics",1980,NA
"382","Women","Javelin C","Gold","CAN",NA,NA,"Athletics",1980,NA
"383","Women","Javelin C","Silver","FIN",NA,NA,"Athletics",1980,NA
"384","Women","Javelin C","Bronze","AUS",NA,NA,"Athletics",1980,NA
"385","Women","Javelin C1","Gold","CAN",NA,NA,"Athletics",1980,NA
"386","Women","Javelin C1","Silver","SUI",NA,NA,"Athletics",1980,NA
"387","Women","Javelin C1","Bronze","POL",NA,NA,"Athletics",1980,NA
"388","Women","Javelin CP C","Gold","GBR",NA,NA,"Athletics",1980,NA
"389","Women","Javelin CP C","Silver","USA",NA,NA,"Athletics",1980,NA
"390","Women","Javelin CP C","Bronze","SUI",NA,NA,"Athletics",1980,NA
"391","Women","Javelin CP D","Gold","GBR",NA,NA,"Athletics",1980,NA
"392","Women","Javelin CP D","Silver","USA",NA,NA,"Athletics",1980,NA
"393","Women","Javelin CP D","Bronze","USA",NA,NA,"Athletics",1980,NA
"394","Women","Javelin D","Gold","CAN",NA,NA,"Athletics",1980,NA
"395","Women","Javelin D","Silver","USA",NA,NA,"Athletics",1980,NA
"396","Women","Javelin D","Bronze","NED",NA,NA,"Athletics",1980,NA
"397","Women","Javelin D1","Gold","EGY",NA,NA,"Athletics",1980,NA
"398","Women","Javelin D1","Silver","USA",NA,NA,"Athletics",1980,NA
"399","Women","Javelin D1","Bronze","POL",NA,NA,"Athletics",1980,NA
"400","Women","Javelin E","Gold","POL",NA,NA,"Athletics",1980,NA
"401","Women","Javelin F","Gold","JPN",NA,NA,"Athletics",1980,NA
"402","Women","Javelin F","Silver","POL",NA,NA,"Athletics",1980,NA
"403","Women","Javelin 2","Gold","NOR",NA,NA,"Athletics",1980,NA
"404","Women","Javelin 2","Silver","POL",NA,NA,"Athletics",1980,NA
"405","Women","Javelin 2","Bronze","GBR",NA,NA,"Athletics",1980,NA
"406","Women","Javelin 3","Gold","KEN",NA,NA,"Athletics",1980,NA
"407","Women","Javelin 3","Silver","ZIM",NA,NA,"Athletics",1980,NA
"408","Women","Javelin 3","Bronze","POL",NA,NA,"Athletics",1980,NA
"409","Women","Javelin 4","Gold","DEN",NA,NA,"Athletics",1980,NA
"410","Women","Javelin 4","Silver","JAM",NA,NA,"Athletics",1980,NA
"411","Women","Javelin 4","Bronze","YUG",NA,NA,"Athletics",1980,NA
"412","Women","Javelin 5","Gold","ISR",NA,NA,"Athletics",1980,NA
"413","Women","Javelin 5","Silver","JAM",NA,NA,"Athletics",1980,NA
"414","Women","Javelin 5","Bronze","BEL",NA,NA,"Athletics",1980,NA
"415","Women","Club Throw 1A","Gold","MEX",NA,NA,"Athletics",1980,NA
"416","Women","Club Throw 1A","Silver","ZIM",NA,NA,"Athletics",1980,NA
"417","Women","Club Throw 1A","Bronze","ARG",NA,NA,"Athletics",1980,NA
"418","Women","Club Throw 1B","Gold","JAM",NA,NA,"Athletics",1980,NA
"419","Women","Club Throw 1B","Silver","MEX",NA,NA,"Athletics",1980,NA
"420","Women","Club Throw 1B","Bronze","IRL",NA,NA,"Athletics",1980,NA
"421","Women","Pentathlon 1B","Gold","IRL",NA,NA,"Athletics",1980,NA
"422","Women","Pentathlon 1B","Silver","USA",NA,NA,"Athletics",1980,NA
"423","Women","Pentathlon A","Gold","FRG",NA,NA,"Athletics",1980,NA
"424","Women","Pentathlon A","Silver","USA",NA,NA,"Athletics",1980,NA
"425","Women","Pentathlon A","Bronze","USA",NA,NA,"Athletics",1980,NA
"426","Women","Pentathlon B","Gold","NZL",NA,NA,"Athletics",1980,NA
"427","Women","Pentathlon B","Silver","CAN",NA,NA,"Athletics",1980,NA
"428","Women","Pentathlon B","Bronze","USA",NA,NA,"Athletics",1980,NA
"429","Women","Pentathlon D","Gold","CAN",NA,NA,"Athletics",1980,NA
"430","Women","Pentathlon D","Silver","AUT",NA,NA,"Athletics",1980,NA
"431","Women","Pentathlon 2","Gold","FRG",NA,NA,"Athletics",1980,NA
"432","Women","Pentathlon 2","Silver","POL",NA,NA,"Athletics",1980,NA
"433","Women","Pentathlon 3","Gold","FRG",NA,NA,"Athletics",1980,NA
"434","Women","Pentathlon 3","Silver","AUS",NA,NA,"Athletics",1980,NA
"435","Women","Pentathlon 3","Bronze","IRL",NA,NA,"Athletics",1980,NA
"436","Women","Pentathlon 4","Gold","POL",NA,NA,"Athletics",1980,NA
"437","Women","Pentathlon 4","Silver","FRG",NA,NA,"Athletics",1980,NA
"438","Women","Pentathlon 4","Bronze","MEX",NA,NA,"Athletics",1980,NA
"439","Women","Pentathlon 5","Gold","SWE",NA,NA,"Athletics",1980,NA
"440","Women","Pentathlon 5","Silver","FRG",NA,NA,"Athletics",1980,NA
"441","Women","Shot Put A","Bronze","FRG",NA,NA,"Athletics",1980,NA
"442","Women","4x60 m 2-5","Gold","MEX","Mexico",2,"Athletics",1980,NA
"443","Women","4x60 m 2-5","Gold","MEX","Mexico",3,"Athletics",1980,NA
"444","Women","4x60 m 2-5","Gold","MEX","Mexico",4,"Athletics",1980,NA
"445","Women","4x60 m 2-5","Silver","USA","United States of America",2,"Athletics",1980,NA
"446","Women","4x60 m 2-5","Silver","USA","United States of America",3,"Athletics",1980,NA
"447","Women","4x60 m 2-5","Silver","USA","United States of America",4,"Athletics",1980,NA
"448","Women","4x60 m 2-5","Bronze","FRG","FR Germany",2,"Athletics",1980,NA
"449","Women","4x60 m 2-5","Bronze","FRG","FR Germany",3,"Athletics",1980,NA
"450","Women","4x60 m 2-5","Bronze","FRG","FR Germany",4,"Athletics",1980,NA
"451","Women","20 m (Arm) C2","Gold","USA",NA,NA,"Athletics",1984,NA
"452","Women","20 m (Arm) C2","Silver","FRG",NA,NA,"Athletics",1984,NA
"453","Women","20 m (Arm) C2","Bronze","GBR",NA,NA,"Athletics",1984,NA
"454","Women","60 m A1-3","Gold","USA",NA,NA,"Athletics",1984,NA
"455","Women","60 m A1-3","Silver","FRA",NA,NA,"Athletics",1984,NA
"456","Women","60 m A1-3","Bronze","USA",NA,NA,"Athletics",1984,NA
"457","Women","60 m C2","Gold","CAN",NA,NA,"Athletics",1984,NA
"458","Women","60 m C2","Silver","USA",NA,NA,"Athletics",1984,NA
"459","Women","60 m C2","Bronze","POR",NA,NA,"Athletics",1984,NA
"460","Women","60 m C3","Gold","GBR",NA,NA,"Athletics",1984,NA
"461","Women","60 m C3","Silver","NED",NA,NA,"Athletics",1984,NA
"462","Women","60 m C3","Bronze","USA",NA,NA,"Athletics",1984,NA
"463","Women","60 m C6","Gold","GBR",NA,NA,"Athletics",1984,NA
"464","Women","60 m C6","Silver","GBR",NA,NA,"Athletics",1984,NA
"465","Women","60 m C6","Bronze","BRA",NA,NA,"Athletics",1984,NA
"466","Women","100 m 1A","Gold","CAN",NA,NA,"Athletics",1984,NA
"467","Women","100 m 1A","Silver","BRA",NA,NA,"Athletics",1984,NA
"468","Women","100 m 1A","Bronze","USA",NA,NA,"Athletics",1984,NA
"469","Women","100 m 1B","Gold","USA",NA,NA,"Athletics",1984,NA
"470","Women","100 m 1B","Silver","FRA",NA,NA,"Athletics",1984,NA
"471","Women","100 m 1B","Bronze","JOR",NA,NA,"Athletics",1984,NA
"472","Women","100 m 1C","Gold","CAN",NA,NA,"Athletics",1984,NA
"473","Women","100 m 1C","Silver","MEX",NA,NA,"Athletics",1984,NA
"474","Women","100 m A4","Gold","FRG",NA,NA,"Athletics",1984,NA
"475","Women","100 m A4","Silver","USA",NA,NA,"Athletics",1984,NA
"476","Women","100 m A4","Bronze","CAN",NA,NA,"Athletics",1984,NA
"477","Women","100 m A6","Gold","FRG",NA,NA,"Athletics",1984,NA
"478","Women","100 m A6","Silver","GBR",NA,NA,"Athletics",1984,NA
"479","Women","100 m A6","Bronze","FIN",NA,NA,"Athletics",1984,NA
"480","Women","100 m B1","Gold","ESP",NA,NA,"Athletics",1984,NA
"481","Women","100 m B1","Silver","USA",NA,NA,"Athletics",1984,NA
"482","Women","100 m B1","Bronze","NED",NA,NA,"Athletics",1984,NA
"483","Women","100 m B2","Gold","POL",NA,NA,"Athletics",1984,NA
"484","Women","100 m B2","Silver","BRA",NA,NA,"Athletics",1984,NA
"485","Women","100 m B2","Bronze","CHN",NA,NA,"Athletics",1984,NA
"486","Women","100 m B3","Gold","USA",NA,NA,"Athletics",1984,NA
"487","Women","100 m B3","Silver","CHN",NA,NA,"Athletics",1984,NA
"488","Women","100 m B3","Bronze","MEX",NA,NA,"Athletics",1984,NA
"489","Women","100 m C4","Gold","SWE",NA,NA,"Athletics",1984,NA
"490","Women","100 m C4","Silver","USA",NA,NA,"Athletics",1984,NA
"491","Women","100 m C4","Bronze","GBR",NA,NA,"Athletics",1984,NA
"492","Women","100 m C5","Gold","USA",NA,NA,"Athletics",1984,NA
"493","Women","100 m C5","Silver","CAN",NA,NA,"Athletics",1984,NA
"494","Women","100 m C5","Bronze","CAN",NA,NA,"Athletics",1984,NA
"495","Women","100 m C7","Gold","SUI",NA,NA,"Athletics",1984,NA
"496","Women","100 m C7","Silver","FRA",NA,NA,"Athletics",1984,NA
"497","Women","100 m C7","Bronze","IRL",NA,NA,"Athletics",1984,NA
"498","Women","100 m C8","Gold","JPN",NA,NA,"Athletics",1984,NA
"499","Women","100 m C8","Silver","USA",NA,NA,"Athletics",1984,NA
"500","Women","100 m L2","Gold","GBR",NA,NA,"Athletics",1984,NA
"501","Women","100 m L2","Silver","USA",NA,NA,"Athletics",1984,NA
"502","Women","100 m L3","Gold","USA",NA,NA,"Athletics",1984,NA
"503","Women","100 m 2","Gold","DEN",NA,NA,"Athletics",1984,NA
"504","Women","100 m 2","Silver","USA",NA,NA,"Athletics",1984,NA
"505","Women","100 m 2","Bronze","USA",NA,NA,"Athletics",1984,NA
"506","Women","100 m 3","Gold","CAN",NA,NA,"Athletics",1984,NA
"507","Women","100 m 3","Silver","NZL",NA,NA,"Athletics",1984,NA
"508","Women","100 m 3","Bronze","ITA",NA,NA,"Athletics",1984,NA
"509","Women","100 m 4","Gold","SWE",NA,NA,"Athletics",1984,NA
"510","Women","100 m 4","Silver","ITA",NA,NA,"Athletics",1984,NA
"511","Women","100 m 4","Bronze","POL",NA,NA,"Athletics",1984,NA
"512","Women","100 m 5","Gold","FRA",NA,NA,"Athletics",1984,NA
"513","Women","100 m 5","Silver","SWE",NA,NA,"Athletics",1984,NA
"514","Women","100 m 5","Bronze","MEX",NA,NA,"Athletics",1984,NA
"515","Women","Queen of the Straight - 100 m 1A-6","Gold","SWE",NA,NA,"Athletics",1984,NA
"516","Women","Queen of the Straight - 100 m 1A-6","Silver","FRA",NA,NA,"Athletics",1984,NA
"517","Women","Queen of the Straight - 100 m 1A-6","Bronze","DEN",NA,NA,"Athletics",1984,NA
"518","Women","200 m 1A","Gold","CAN",NA,NA,"Athletics",1984,NA
"519","Women","200 m 1A","Silver","BRA",NA,NA,"Athletics",1984,NA
"520","Women","200 m 1A","Bronze","USA",NA,NA,"Athletics",1984,NA
"521","Women","200 m 1B","Gold","USA",NA,NA,"Athletics",1984,NA
"522","Women","200 m 1B","Silver","FRA",NA,NA,"Athletics",1984,NA
"523","Women","200 m 1B","Bronze","JOR",NA,NA,"Athletics",1984,NA
"524","Women","200 m 1C","Gold","CAN",NA,NA,"Athletics",1984,NA
"525","Women","200 m 1C","Silver","MEX",NA,NA,"Athletics",1984,NA
"526","Women","200 m 1C","Bronze","CAN",NA,NA,"Athletics",1984,NA
"527","Women","200 m A1-3","Gold","USA",NA,NA,"Athletics",1984,NA
"528","Women","200 m A1-3","Silver","FRA",NA,NA,"Athletics",1984,NA
"529","Women","200 m A1-3","Bronze","USA",NA,NA,"Athletics",1984,NA
"530","Women","200 m C2","Gold","CAN",NA,NA,"Athletics",1984,NA
"531","Women","200 m C2","Silver","USA",NA,NA,"Athletics",1984,NA
"532","Women","200 m C2","Bronze","USA",NA,NA,"Athletics",1984,NA
"533","Women","200 m C3","Gold","NED",NA,NA,"Athletics",1984,NA
"534","Women","200 m C3","Silver","USA",NA,NA,"Athletics",1984,NA
"535","Women","200 m C3","Bronze","CAN",NA,NA,"Athletics",1984,NA
"536","Women","200 m C6","Gold","BRA",NA,NA,"Athletics",1984,NA
"537","Women","200 m C6","Silver","GBR",NA,NA,"Athletics",1984,NA
"538","Women","200 m C6","Bronze","GBR",NA,NA,"Athletics",1984,NA
"539","Women","200 m C7","Gold","FRA",NA,NA,"Athletics",1984,NA
"540","Women","200 m C7","Silver","IRL",NA,NA,"Athletics",1984,NA
"541","Women","200 m C7","Bronze","FRG",NA,NA,"Athletics",1984,NA
"542","Women","200 m C8","Gold","GBR",NA,NA,"Athletics",1984,NA
"543","Women","200 m C8","Silver","JPN",NA,NA,"Athletics",1984,NA
"544","Women","200 m 2","Gold","DEN",NA,NA,"Athletics",1984,NA
"545","Women","200 m 2","Silver","MEX",NA,NA,"Athletics",1984,NA
"546","Women","200 m 2","Bronze","USA",NA,NA,"Athletics",1984,NA
"547","Women","200 m 3","Gold","NZL",NA,NA,"Athletics",1984,NA
"548","Women","200 m 3","Silver","CAN",NA,NA,"Athletics",1984,NA
"549","Women","200 m 3","Bronze","FRG",NA,NA,"Athletics",1984,NA
"550","Women","200 m 4","Gold","SWE",NA,NA,"Athletics",1984,NA
"551","Women","200 m 4","Silver","DEN",NA,NA,"Athletics",1984,NA
"552","Women","200 m 4","Bronze","BEL",NA,NA,"Athletics",1984,NA
"553","Women","200 m 5","Gold","SWE",NA,NA,"Athletics",1984,NA
"554","Women","200 m 5","Silver","CAN",NA,NA,"Athletics",1984,NA
"555","Women","200 m 5","Bronze","FRA",NA,NA,"Athletics",1984,NA
"556","Women","400 m 1A","Gold","CAN",NA,NA,"Athletics",1984,NA
"557","Women","400 m 1A","Silver","BRA",NA,NA,"Athletics",1984,NA
"558","Women","400 m 1A","Bronze","USA",NA,NA,"Athletics",1984,NA
"559","Women","400 m 1B","Gold","USA",NA,NA,"Athletics",1984,NA
"560","Women","400 m 1B","Silver","FRA",NA,NA,"Athletics",1984,NA
"561","Women","400 m 1C","Gold","CAN",NA,NA,"Athletics",1984,NA
"562","Women","400 m 1C","Silver","MEX",NA,NA,"Athletics",1984,NA
"563","Women","400 m 1C","Bronze","CAN",NA,NA,"Athletics",1984,NA
"564","Women","400 m A4","Gold","FRG",NA,NA,"Athletics",1984,NA
"565","Women","400 m A4","Silver","USA",NA,NA,"Athletics",1984,NA
"566","Women","400 m A4","Bronze","CAN",NA,NA,"Athletics",1984,NA
"567","Women","400 m B1","Gold","ESP",NA,NA,"Athletics",1984,NA
"568","Women","400 m B1","Silver","YUG",NA,NA,"Athletics",1984,NA
"569","Women","400 m B1","Bronze","ITA",NA,NA,"Athletics",1984,NA
"570","Women","400 m B2","Gold","IRL",NA,NA,"Athletics",1984,NA
"571","Women","400 m B2","Silver","POL",NA,NA,"Athletics",1984,NA
"572","Women","400 m B2","Bronze","ITA",NA,NA,"Athletics",1984,NA
"573","Women","400 m B3","Gold","USA",NA,NA,"Athletics",1984,NA
"574","Women","400 m B3","Silver","POL",NA,NA,"Athletics",1984,NA
"575","Women","400 m B3","Bronze","CHN",NA,NA,"Athletics",1984,NA
"576","Women","400 m C4","Gold","SWE",NA,NA,"Athletics",1984,NA
"577","Women","400 m C4","Silver","USA",NA,NA,"Athletics",1984,NA
"578","Women","400 m C4","Bronze","USA",NA,NA,"Athletics",1984,NA
"579","Women","400 m C7","Gold","FRG",NA,NA,"Athletics",1984,NA
"580","Women","400 m C7","Silver","FRA",NA,NA,"Athletics",1984,NA
"581","Women","400 m C7","Bronze","FRG",NA,NA,"Athletics",1984,NA
"582","Women","400 m C8","Gold","GBR",NA,NA,"Athletics",1984,NA
"583","Women","400 m C8","Silver","FRG",NA,NA,"Athletics",1984,NA
"584","Women","400 m C8","Bronze","JPN",NA,NA,"Athletics",1984,NA
"585","Women","400 m L2","Gold","GBR",NA,NA,"Athletics",1984,NA
"586","Women","400 m L2","Silver","USA",NA,NA,"Athletics",1984,NA
"587","Women","400 m 2","Gold","DEN",NA,NA,"Athletics",1984,NA
"588","Women","400 m 2","Silver","USA",NA,NA,"Athletics",1984,NA
"589","Women","400 m 2","Bronze","USA",NA,NA,"Athletics",1984,NA
"590","Women","400 m 3","Gold","CAN",NA,NA,"Athletics",1984,NA
"591","Women","400 m 3","Silver","FRG",NA,NA,"Athletics",1984,NA
"592","Women","400 m 3","Bronze","MEX",NA,NA,"Athletics",1984,NA
"593","Women","400 m 4","Gold","SWE",NA,NA,"Athletics",1984,NA
"594","Women","400 m 4","Silver","BEL",NA,NA,"Athletics",1984,NA
"595","Women","400 m 4","Bronze","DEN",NA,NA,"Athletics",1984,NA
"596","Women","400 m 5","Gold","SWE",NA,NA,"Athletics",1984,NA
"597","Women","400 m 5","Silver","CAN",NA,NA,"Athletics",1984,NA
"598","Women","400 m 5","Bronze","FRA",NA,NA,"Athletics",1984,NA
"599","Women","800 m 1A","Gold","CAN",NA,NA,"Athletics",1984,NA
"600","Women","800 m 1A","Silver","BRA",NA,NA,"Athletics",1984,NA
"601","Women","800 m 1A","Bronze","USA",NA,NA,"Athletics",1984,NA
"602","Women","800 m 1C","Gold","CAN",NA,NA,"Athletics",1984,NA
"603","Women","800 m 1C","Silver","USA",NA,NA,"Athletics",1984,NA
"604","Women","800 m 1C","Bronze","MEX",NA,NA,"Athletics",1984,NA
"605","Women","800 m A6","Gold","GBR",NA,NA,"Athletics",1984,NA
"606","Women","800 m A6","Silver","FRA",NA,NA,"Athletics",1984,NA
"607","Women","800 m B1","Gold","USA",NA,NA,"Athletics",1984,NA
"608","Women","800 m B1","Silver","ITA",NA,NA,"Athletics",1984,NA
"609","Women","800 m B1","Bronze","FRG",NA,NA,"Athletics",1984,NA
"610","Women","800 m B2","Gold","POL",NA,NA,"Athletics",1984,NA
"611","Women","800 m B2","Silver","ITA",NA,NA,"Athletics",1984,NA
"612","Women","800 m B2","Bronze","BRA",NA,NA,"Athletics",1984,NA
"613","Women","800 m B3","Gold","USA",NA,NA,"Athletics",1984,NA
"614","Women","800 m B3","Silver","POL",NA,NA,"Athletics",1984,NA
"615","Women","800 m B3","Bronze","ITA",NA,NA,"Athletics",1984,NA
"616","Women","800 m C4","Gold","SWE",NA,NA,"Athletics",1984,NA
"617","Women","800 m C4","Silver","USA",NA,NA,"Athletics",1984,NA
"618","Women","800 m C4","Bronze","USA",NA,NA,"Athletics",1984,NA
"619","Women","800 m 2","Gold","DEN",NA,NA,"Athletics",1984,NA
"620","Women","800 m 2","Silver","USA",NA,NA,"Athletics",1984,NA
"621","Women","800 m 2","Bronze","USA",NA,NA,"Athletics",1984,NA
"622","Women","800 m 3","Gold","FRG",NA,NA,"Athletics",1984,NA
"623","Women","800 m 3","Silver","SUI",NA,NA,"Athletics",1984,NA
"624","Women","800 m 3","Bronze","HKG",NA,NA,"Athletics",1984,NA
"625","Women","800 m 4","Gold","SWE",NA,NA,"Athletics",1984,NA
"626","Women","800 m 4","Silver","CAN",NA,NA,"Athletics",1984,NA
"627","Women","800 m 4","Bronze","USA",NA,NA,"Athletics",1984,NA
"628","Women","800 m 5","Gold","CAN",NA,NA,"Athletics",1984,NA
"629","Women","800 m 5","Silver","SWE",NA,NA,"Athletics",1984,NA
"630","Women","800 m 5","Bronze","MEX",NA,NA,"Athletics",1984,NA
"631","Women","1500 m B1","Gold","AUT",NA,NA,"Athletics",1984,NA
"632","Women","1500 m B1","Silver","CAN",NA,NA,"Athletics",1984,NA
"633","Women","1500 m B1","Bronze","FRG",NA,NA,"Athletics",1984,NA
"634","Women","1500 m B2","Gold","CAN",NA,NA,"Athletics",1984,NA
"635","Women","1500 m B2","Silver","IRL",NA,NA,"Athletics",1984,NA
"636","Women","1500 m B2","Bronze","POL",NA,NA,"Athletics",1984,NA
"637","Women","1500 m B3","Gold","POL",NA,NA,"Athletics",1984,NA
"638","Women","1500 m B3","Silver","CAN",NA,NA,"Athletics",1984,NA
"639","Women","1500 m B3","Bronze","USA",NA,NA,"Athletics",1984,NA
"640","Women","1500 m 2","Gold","DEN",NA,NA,"Athletics",1984,NA
"641","Women","1500 m 2","Silver","USA",NA,NA,"Athletics",1984,NA
"642","Women","1500 m 2","Bronze","USA",NA,NA,"Athletics",1984,NA
"643","Women","1500 m 3","Gold","HKG",NA,NA,"Athletics",1984,NA
"644","Women","1500 m 3","Silver","FRG",NA,NA,"Athletics",1984,NA
"645","Women","1500 m 3","Bronze","HKG",NA,NA,"Athletics",1984,NA
"646","Women","1500 m 4","Gold","SWE",NA,NA,"Athletics",1984,NA
"647","Women","1500 m 4","Silver","DEN",NA,NA,"Athletics",1984,NA
"648","Women","1500 m 4","Bronze","USA",NA,NA,"Athletics",1984,NA
"649","Women","1500 m 5","Gold","CAN",NA,NA,"Athletics",1984,NA
"650","Women","1500 m 5","Silver","SWE",NA,NA,"Athletics",1984,NA
"651","Women","1500 m 5","Bronze","MEX",NA,NA,"Athletics",1984,NA
"652","Women","3000 m B1","Gold","CAN",NA,NA,"Athletics",1984,NA
"653","Women","3000 m B1","Silver","AUT",NA,NA,"Athletics",1984,NA
