"","gender","event","medal","athlete","abb","country","grp_id","type","year","guide"
"266","Women","Teams Open","Bronze","ISOZAKI Naomi","JPN","Japan",1,"Archery",2000,NA
"267","Women","Teams Open","Bronze","SUZUKI Hifumi","JPN","Japan",2,"Archery",2000,NA
"268","Women","Teams Open","Bronze","YONEZAWA Masako","JPN","Japan",3,"Archery",2000,NA
"269","Men","Individual W1","Gold","CAVANAGH John","GBR",NA,NA,"Archery",2004,NA
"270","Men","Individual W1","Silver","GROENBERG Anders","SWE",NA,NA,"Archery",2004,NA
"271","Men","Individual W1","Bronze","FABRY Jeffrey","USA",NA,NA,"Archery",2004,NA
"272","Men","Individual W2","Gold","OEHME Mario","GER",NA,NA,"Archery",2004,NA
"273","Men","Individual W2","Silver","JUNG Young Joo","KOR",NA,NA,"Archery",2004,NA
"274","Men","Individual W2","Bronze","LEE Hong Gu","KOR",NA,NA,"Archery",2004,NA
"275","Men","Individual Standing","Gold","LYOCSA Imrich","SVK",NA,NA,"Archery",2004,NA
"276","Men","Individual Standing","Silver","LEZANSKI Tomasz","POL",NA,NA,"Archery",2004,NA
"277","Men","Individual Standing","Bronze","AN Tae Sung","KOR",NA,NA,"Archery",2004,NA
"278","Women","Individual W1/W2","Gold","FANTATO Paola","ITA",NA,NA,"Archery",2004,NA
"279","Women","Individual W1/W2","Silver","ISOZAKI Naomi","JPN",NA,NA,"Archery",2004,NA
"280","Women","Individual W1/W2","Bronze","HIRASAWA Nako","JPN",NA,NA,"Archery",2004,NA
"281","Women","Individual Standing","Gold","WANG Yanhong","CHN",NA,NA,"Archery",2004,NA
"282","Women","Individual Standing","Silver","KARPMAICHAN Wasana","THA",NA,NA,"Archery",2004,NA
"283","Women","Individual Standing","Bronze","OLEJNIK Malgorzata","POL",NA,NA,"Archery",2004,NA
"284","Men","Teams Open","Gold","JUNG Young Joo","KOR","Korea",1,"Archery",2004,NA
"285","Men","Teams Open","Gold","LEE Hak Young","KOR","Korea",2,"Archery",2004,NA
"286","Men","Teams Open","Gold","LEE Hong Gu","KOR","Korea",3,"Archery",2004,NA
"287","Men","Teams Open","Silver","MINAMI Koichi","JPN","Japan",1,"Archery",2004,NA
"288","Men","Teams Open","Silver","ONODERA Kimimasa","JPN","Japan",2,"Archery",2004,NA
"289","Men","Teams Open","Silver","SAKODO Shinji","JPN","Japan",3,"Archery",2004,NA
"290","Men","Teams Open","Bronze","CROSS Aaron","USA","United States of America",1,"Archery",2004,NA
"291","Men","Teams Open","Bronze","FABRY Jeffrey","USA","United States of America",2,"Archery",2004,NA
"292","Men","Teams Open","Bronze","STONE Kevin","USA","United States of America",3,"Archery",2004,NA
"293","Women","Teams Open","Gold","CHAPMAN Anita","GBR","Great Britain",1,"Archery",2004,NA
"294","Women","Teams Open","Gold","PARKER Margaret","GBR","Great Britain",2,"Archery",2004,NA
"295","Women","Teams Open","Gold","SMITH Kathleen","GBR","Great Britain",3,"Archery",2004,NA
"296","Women","Teams Open","Silver","FANTATO Paola","ITA","Italy",1,"Archery",2004,NA
"297","Women","Teams Open","Silver","MENCONI Anna","ITA","Italy",2,"Archery",2004,NA
"298","Women","Teams Open","Silver","TRUCCOLO Sandra","ITA","Italy",3,"Archery",2004,NA
"299","Women","Teams Open","Bronze","KO Hee Sook","KOR","Korea",1,"Archery",2004,NA
"300","Women","Teams Open","Bronze","LEE Hwa Sook","KOR","Korea",2,"Archery",2004,NA
"301","Women","Teams Open","Bronze","LEE Kyung Hee","KOR","Korea",3,"Archery",2004,NA
"302","Men","Individual Compound W1","Gold","DRAHONINSKY David","CZE",NA,NA,"Archery",2008,NA
"303","Men","Individual Compound W1","Silver","CAVANAGH John","GBR",NA,NA,"Archery",2008,NA
"304","Men","Individual Compound W1","Bronze","FABRY Jeff","USA",NA,NA,"Archery",2008,NA
"305","Men","Individual Compound Open","Gold","STUBBS John","GBR",NA,NA,"Archery",2008,NA
"306","Men","Individual Compound Open","Silver","SIMONELLI Alberto","ITA",NA,NA,"Archery",2008,NA
"307","Men","Individual Compound Open","Bronze","HORNER Philippe","SUI",NA,NA,"Archery",2008,NA
"308","Men","Individual Recurve W1/W2","Gold","CHENG Changjie","CHN",NA,NA,"Archery",2008,NA
"309","Men","Individual Recurve W1/W2","Silver","VITALE Marco","ITA",NA,NA,"Archery",2008,NA
"310","Men","Individual Recurve W1/W2","Bronze","TSENG Lung Hui","TPE",NA,NA,"Archery",2008,NA
"311","Men","Individual Recurve Standing","Gold","DAMBADONDOG Baatarjav","MGL",NA,NA,"Archery",2008,NA
"312","Men","Individual Recurve Standing","Silver","MEUNIER Fabrice","FRA",NA,NA,"Archery",2008,NA
"313","Men","Individual Recurve Standing","Bronze","CHEN Yegang","CHN",NA,NA,"Archery",2008,NA
"314","Women","Individual Compound Open","Gold","BROWN Danielle","GBR",NA,NA,"Archery",2008,NA
"315","Women","Individual Compound Open","Silver","KAMIYA Chieko","JPN",NA,NA,"Archery",2008,NA
"316","Women","Individual Compound Open","Bronze","CLARKE Mel","GBR",NA,NA,"Archery",2008,NA
"317","Women","Individual Recurve W1/W2","Gold","GIRISMEN Gizem","TUR",NA,NA,"Archery",2008,NA
"318","Women","Individual Recurve W1/W2","Silver","FU Hongzhi","CHN",NA,NA,"Archery",2008,NA
"319","Women","Individual Recurve W1/W2","Bronze","XIAO Yanhong","CHN",NA,NA,"Archery",2008,NA
"320","Women","Individual Recurve Standing","Gold","LEE Hwa Sook","KOR",NA,NA,"Archery",2008,NA
"321","Women","Individual Recurve Standing","Silver","GAO Fangxia","CHN",NA,NA,"Archery",2008,NA
"322","Women","Individual Recurve Standing","Bronze","CARMICHAEL Lindsey","USA",NA,NA,"Archery",2008,NA
"323","Men","Team Recurve Open","Gold","CHO Hyun Kwan","KOR","Korea",1,"Archery",2008,NA
"324","Men","Team Recurve Open","Gold","KIM Hong Kyu","KOR","Korea",2,"Archery",2008,NA
"325","Men","Team Recurve Open","Gold","LEE Hong Gu","KOR","Korea",3,"Archery",2008,NA
"326","Men","Team Recurve Open","Silver","CHEN Yegang","CHN","China",1,"Archery",2008,NA
"327","Men","Team Recurve Open","Silver","CHENG Changjie","CHN","China",2,"Archery",2008,NA
"328","Men","Team Recurve Open","Silver","DONG Zhi","CHN","China",3,"Archery",2008,NA
"329","Men","Team Recurve Open","Bronze","DE PELLEGRIN Oscar","ITA","Italy",1,"Archery",2008,NA
"330","Men","Team Recurve Open","Bronze","ESPOSITO Mario","ITA","Italy",2,"Archery",2008,NA
"331","Men","Team Recurve Open","Bronze","VITALE Marco","ITA","Italy",3,"Archery",2008,NA
"332","Women","Team Recurve Open","Gold","FU Hongzhi","CHN","China",1,"Archery",2008,NA
"333","Women","Team Recurve Open","Gold","GAO Fangxia","CHN","China",2,"Archery",2008,NA
"334","Women","Team Recurve Open","Gold","XIAO Yanhong","CHN","China",3,"Archery",2008,NA
"335","Women","Team Recurve Open","Silver","KIM Ki Hee","KOR","Korea",1,"Archery",2008,NA
"336","Women","Team Recurve Open","Silver","KIM Ran Sook","KOR","Korea",2,"Archery",2008,NA
"337","Women","Team Recurve Open","Silver","LEE Hwa Sook","KOR","Korea",3,"Archery",2008,NA
"338","Women","Team Recurve Open","Bronze","CERNA Miroslava","CZE","Czech Republic",1,"Archery",2008,NA
"339","Women","Team Recurve Open","Bronze","KUNCOVA Lenka","CZE","Czech Republic",2,"Archery",2008,NA
"340","Women","Team Recurve Open","Bronze","SIDKOVA Marketa","CZE","Czech Republic",3,"Archery",2008,NA
"341","Men","Individual Compound W1","Gold","FABRY Jeff","USA",NA,NA,"Archery",2012,NA
"342","Men","Individual Compound W1","Silver","DRAHONINSKY David","CZE",NA,NA,"Archery",2012,NA
"343","Men","Individual Compound W1","Bronze","MURPHY Norbert","CAN",NA,NA,"Archery",2012,NA
"344","Men","Individual Compound Open","Gold","FORSBERG Jere","FIN",NA,NA,"Archery",2012,NA
"345","Men","Individual Compound Open","Silver","STUTZMAN Matt","USA",NA,NA,"Archery",2012,NA
"346","Men","Individual Compound Open","Bronze","HANCI Dogan","TUR",NA,NA,"Archery",2012,NA
"347","Men","Individual Recurve W1/W2","Gold","DE PELLEGRIN Oscar","ITA",NA,NA,"Archery",2012,NA
"348","Men","Individual Recurve W1/W2","Silver","SANAWI Hasihin","MAS",NA,NA,"Archery",2012,NA
"349","Men","Individual Recurve W1/W2","Bronze","TSENG Lung Hui","TPE",NA,NA,"Archery",2012,NA
"350","Men","Individual Recurve Standing","Gold","TUCHINOV Timur","RUS",NA,NA,"Archery",2012,NA
"351","Men","Individual Recurve Standing","Silver","SHESTAKOV Oleg","RUS",NA,NA,"Archery",2012,NA
"352","Men","Individual Recurve Standing","Bronze","OYUN Mikhail","RUS",NA,NA,"Archery",2012,NA
"353","Women","Individual Compound Open","Gold","BROWN Danielle","GBR",NA,NA,"Archery",2012,NA
"354","Women","Individual Compound Open","Silver","CLARKE Mel","GBR",NA,NA,"Archery",2012,NA
"355","Women","Individual Compound Open","Bronze","ARTAKHINOVA Stepanida","RUS",NA,NA,"Archery",2012,NA
"356","Women","Individual Recurve W1/W2","Gold","NEMATI Zahra","IRI",NA,NA,"Archery",2012,NA
"357","Women","Individual Recurve W1/W2","Silver","MIJNO Elisabetta","ITA",NA,NA,"Archery",2012,NA
"358","Women","Individual Recurve W1/W2","Bronze","LI Jinzhi","CHN",NA,NA,"Archery",2012,NA
"359","Women","Individual Recurve Standing","Gold","YAN Huilian","CHN",NA,NA,"Archery",2012,NA
"360","Women","Individual Recurve Standing","Silver","LEE Hwa Sook","KOR",NA,NA,"Archery",2012,NA
"361","Women","Individual Recurve Standing","Bronze","OLSZEWSKA Milena","POL",NA,NA,"Archery",2012,NA
"362","Men","Team Recurve Open","Gold","OYUN Mikhail","RUS","Russia",1,"Archery",2012,NA
"363","Men","Team Recurve Open","Gold","SHESTAKOV Oleg","RUS","Russia",2,"Archery",2012,NA
"364","Men","Team Recurve Open","Gold","TUCHINOV Timur","RUS","Russia",3,"Archery",2012,NA
"365","Men","Team Recurve Open","Silver","JUNG Young Joo","KOR","Korea",1,"Archery",2012,NA
"366","Men","Team Recurve Open","Silver","KIM Suk Ho","KOR","Korea",2,"Archery",2012,NA
"367","Men","Team Recurve Open","Silver","LEE Myeong Gu","KOR","Korea",3,"Archery",2012,NA
"368","Men","Team Recurve Open","Bronze","CHENG Changjie","CHN","China",1,"Archery",2012,NA
"369","Men","Team Recurve Open","Bronze","DONG Zhi","CHN","China",2,"Archery",2012,NA
"370","Men","Team Recurve Open","Bronze","LI Zongshan","CHN","China",3,"Archery",2012,NA
"371","Women","Team Recurve Open","Gold","KIM Ran Sook","KOR","Korea",1,"Archery",2012,NA
"372","Women","Team Recurve Open","Gold","KO Hee Sook","KOR","Korea",2,"Archery",2012,NA
"373","Women","Team Recurve Open","Gold","LEE Hwa Sook","KOR","Korea",3,"Archery",2012,NA
"374","Women","Team Recurve Open","Silver","GAO Fangxia","CHN","China",1,"Archery",2012,NA
"375","Women","Team Recurve Open","Silver","XIAO Yanhong","CHN","China",2,"Archery",2012,NA
"376","Women","Team Recurve Open","Silver","YAN Huilian","CHN","China",3,"Archery",2012,NA
"377","Women","Team Recurve Open","Bronze","JAVANMARD Zahra","IRI","Iran",1,"Archery",2012,NA
"378","Women","Team Recurve Open","Bronze","NEMATI Zahra","IRI","Iran",2,"Archery",2012,NA
"379","Women","Team Recurve Open","Bronze","SHIR MOHAMMADI Razieh","IRI","Iran",3,"Archery",2012,NA
"380","Men","Individual W1","Gold","WALKER John","GBR",NA,NA,"Archery",2016,NA
"381","Men","Individual W1","Silver","DRAHONINSKY David","CZE",NA,NA,"Archery",2016,NA
"382","Men","Individual W1","Bronze","KINIK Peter","SVK",NA,NA,"Archery",2016,NA
"383","Men","Individual Compound Open","Gold","SHELBY Andre","USA",NA,NA,"Archery",2016,NA
"384","Men","Individual Compound Open","Silver","SIMONELLI Alberto","ITA",NA,NA,"Archery",2016,NA
"385","Men","Individual Compound Open","Bronze","MILNE Jonathon","AUS",NA,NA,"Archery",2016,NA
"386","Men","Individual Recurve Open","Gold","RAHIMI Gholamreza","IRI",NA,NA,"Archery",2016,NA
"387","Men","Individual Recurve Open","Silver","NETSIRI Hanreuchai","THA",NA,NA,"Archery",2016,NA
"388","Men","Individual Recurve Open","Bronze","RANJBARKIVAJ Ebrahim","IRI",NA,NA,"Archery",2016,NA
"389","Women","Individual W1","Gold","STRETTON Jessica","GBR",NA,NA,"Archery",2016,NA
"390","Women","Individual W1","Silver","FRITH Jo","GBR",NA,NA,"Archery",2016,NA
"391","Women","Individual W1","Bronze","JENKINS Vicky","GBR",NA,NA,"Archery",2016,NA
"392","Women","Individual Compound Open","Gold","ZHOU Jiamin","CHN",NA,NA,"Archery",2016,NA
"393","Women","Individual Compound Open","Silver","LIN Yueshan","CHN",NA,NA,"Archery",2016,NA
"394","Women","Individual Compound Open","Bronze","KIM Mi Soon","KOR",NA,NA,"Archery",2016,NA
"395","Women","Individual Recurve Open","Gold","NEMATI Zahra","IRI",NA,NA,"Archery",2016,NA
"396","Women","Individual Recurve Open","Silver","WU Chunyan","CHN",NA,NA,"Archery",2016,NA
"397","Women","Individual Recurve Open","Bronze","OLSZEWSKA Milena","POL",NA,NA,"Archery",2016,NA
"398","Mixed","Team W1","Gold","WALKER John","GBR","Great Britain",1,"Archery",2016,NA
"399","Mixed","Team W1","Gold","FRITH Jo","GBR","Great Britain",2,"Archery",2016,NA
"400","Mixed","Team W1","Silver","KOO Dong Sub","KOR","Korea",1,"Archery",2016,NA
"401","Mixed","Team W1","Silver","KIM Ok Geum","KOR","Korea",2,"Archery",2016,NA
"402","Mixed","Team W1","Bronze","DRAHONINSKY David","CZE","Czech Republic",1,"Archery",2016,NA
"403","Mixed","Team W1","Bronze","MUSILOVA Sarka","CZE","Czech Republic",2,"Archery",2016,NA
"404","Mixed","Team Compound Open","Gold","AI Xinliang","CHN","China",1,"Archery",2016,NA
"405","Mixed","Team Compound Open","Gold","ZHOU Jiamin","CHN","China",2,"Archery",2016,NA
"406","Mixed","Team Compound Open","Silver","STUBBS John","GBR","Great Britain",1,"Archery",2016,NA
"407","Mixed","Team Compound Open","Silver","GRINHAM Jodie","GBR","Great Britain",2,"Archery",2016,NA
"408","Mixed","Team Compound Open","Bronze","LEE Ouk Soo","KOR","Korea",1,"Archery",2016,NA
"409","Mixed","Team Compound Open","Bronze","KIM Mi Soon","KOR","Korea",2,"Archery",2016,NA
"410","Mixed","Team Recurve Open","Gold","ZHAO Lixue","CHN","China",1,"Archery",2016,NA
"411","Mixed","Team Recurve Open","Gold","WU Chunyan","CHN","China",2,"Archery",2016,NA
"412","Mixed","Team Recurve Open","Silver","NEMATI Zahra","IRI","Iran",1,"Archery",2016,NA
"413","Mixed","Team Recurve Open","Silver","RANJBARKIVAJ Ebrahim","IRI","Iran",2,"Archery",2016,NA
"414","Mixed","Team Recurve Open","Bronze","MIJNO Elisabetta","ITA","Italy",1,"Archery",2016,NA
"415","Mixed","Team Recurve Open","Bronze","AIROLDI Roberto","ITA","Italy",2,"Archery",2016,NA
"416","Men","60 m 1A","Gold","DE LAS FUENTES Francisco","MEX",NA,NA,"Athletics",1980,NA
"417","Men","60 m 1A","Silver","BIRCH G.","CAN",NA,NA,"Athletics",1980,NA
"418","Men","60 m 1A","Bronze","CAVIGELLI Meinrad","SUI",NA,NA,"Athletics",1980,NA
"419","Men","60 m 1B","Gold","HEDMAN Leif","SWE",NA,NA,"Athletics",1980,NA
"420","Men","60 m 1B","Silver","GRANADOS Arturo","MEX",NA,NA,"Athletics",1980,NA
"421","Men","60 m 1B","Bronze","MOUZAKIS George","GRE",NA,NA,"Athletics",1980,NA
"422","Men","60 m 1C","Gold","MONSALVO Eduardo","MEX",NA,NA,"Athletics",1980,NA
"423","Men","60 m 1C","Silver","SANDOVAL Pedro","MEX",NA,NA,"Athletics",1980,NA
"424","Men","60 m 1C","Bronze","MILLER D.","NZL",NA,NA,"Athletics",1980,NA
"425","Men","60 m A","Gold","MCLEOD William","GBR",NA,NA,"Athletics",1980,NA
"426","Men","60 m A","Silver","COPELAND Melvin","USA",NA,NA,"Athletics",1980,NA
"427","Men","60 m A","Bronze","KOZUCH Ryszard","POL",NA,NA,"Athletics",1980,NA
"428","Men","80 m CP C","Gold","HAVARD Andre","FRA",NA,NA,"Athletics",1980,NA
"429","Men","80 m CP C","Silver","HARBORN Tony","SWE",NA,NA,"Athletics",1980,NA
"430","Men","80 m CP C","Bronze","SWAHN Bertil","SWE",NA,NA,"Athletics",1980,NA
"431","Men","80 m CP D","Gold","THOMSEN Henrik","DEN",NA,NA,"Athletics",1980,NA
"432","Men","80 m CP D","Silver","DUVIVIER","FRA",NA,NA,"Athletics",1980,NA
"433","Men","80 m CP D","Bronze","GRAHAM Arthur","USA",NA,NA,"Athletics",1980,NA
"434","Men","100 m B","Gold","LANDOS Jerzy","POL",NA,NA,"Athletics",1980,NA
"435","Men","100 m B","Silver","HAYNES Winford","USA",NA,NA,"Athletics",1980,NA
"436","Men","100 m B","Bronze","POKRYWKA Jozef","POL",NA,NA,"Athletics",1980,NA
"437","Men","100 m C","Gold","BELANGER Magella","CAN",NA,NA,"Athletics",1980,NA
"438","Men","100 m C","Silver","WILLS Tony","CAN",NA,NA,"Athletics",1980,NA
"439","Men","100 m C","Bronze","EGAN Joe","AUS",NA,NA,"Athletics",1980,NA
"440","Men","100 m C1","Gold","LAPALME Denis","CAN",NA,NA,"Athletics",1980,NA
"441","Men","100 m C1","Silver","KARNER Alois","AUT",NA,NA,"Athletics",1980,NA
"442","Men","100 m C1","Bronze","PIATKOWSKI Henryk","POL",NA,NA,"Athletics",1980,NA
"443","Men","100 m D","Gold","WAGNER K.","FRG",NA,NA,"Athletics",1980,NA
"444","Men","100 m D","Silver","HARRISON J.","CAN",NA,NA,"Athletics",1980,NA
"445","Men","100 m D","Bronze","WILL K.","FRG",NA,NA,"Athletics",1980,NA
"446","Men","100 m E","Gold","JAUHIAINEN Harri","FIN",NA,NA,"Athletics",1980,NA
"447","Men","100 m E","Silver","KRAUZ Jan","POL",NA,NA,"Athletics",1980,NA
"448","Men","100 m E","Bronze","PICKL Wolfgang","AUT",NA,NA,"Athletics",1980,NA
"449","Men","100 m E1","Gold","PEDERSEN Cato Zahl","NOR",NA,NA,"Athletics",1980,NA
"450","Men","100 m E1","Silver","GERSHONI Yekutiel","ISR",NA,NA,"Athletics",1980,NA
"451","Men","100 m E1","Bronze","SCHMIT Marco","LUX",NA,NA,"Athletics",1980,NA
"452","Men","100 m F","Gold","LANHAM","AUS",NA,NA,"Athletics",1980,NA
"453","Men","100 m F","Silver","KO Shing Chi","HKG",NA,NA,"Athletics",1980,NA
"454","Men","100 m F","Bronze","KOLM Gerhard","AUT",NA,NA,"Athletics",1980,NA
"455","Men","100 m F1","Gold","BERG Matthias","FRG",NA,NA,"Athletics",1980,NA
"456","Men","100 m F1","Silver","PEART C.","CAN",NA,NA,"Athletics",1980,NA
"457","Men","100 m F1","Bronze","SCHARMENTKE R.","FRG",NA,NA,"Athletics",1980,NA
"458","Men","100 m 2","Gold","VALDEZ Eusebio","MEX",NA,NA,"Athletics",1980,NA
"459","Men","100 m 2","Silver","MERAWEH Shafy","KUW",NA,NA,"Athletics",1980,NA
"460","Men","100 m 2","Bronze","KERR Gary","USA",NA,NA,"Athletics",1980,NA
"461","Men","100 m 3","Gold","LOFSTROM Lars","SWE",NA,NA,"Athletics",1980,NA
"462","Men","100 m 3","Silver","DE VOS Marc","BEL",NA,NA,"Athletics",1980,NA
"463","Men","100 m 3","Bronze","ALP Chris","AUS",NA,NA,"Athletics",1980,NA
"464","Men","100 m 4","Gold","PARKS B.","USA",NA,NA,"Athletics",1980,NA
"465","Men","100 m 4","Silver","JOHANSSON Rolf","SWE",NA,NA,"Athletics",1980,NA
"466","Men","100 m 4","Bronze","OLIVER Richard","AUS",NA,NA,"Athletics",1980,NA
"467","Men","100 m 5","Gold","DE MEYER M.","BEL",NA,NA,"Athletics",1980,NA
"468","Men","100 m 5","Silver","FITZGERALD M.","CAN",NA,NA,"Athletics",1980,NA
"469","Men","100 m 5","Bronze","HUBEL Erich","AUS",NA,NA,"Athletics",1980,NA
"470","Men","100 m D1 runners","Gold","FINK Walter","AUT",NA,NA,"Athletics",1980,NA
"471","Men","100 m D1 wheelchairs","Gold","MARTINSON Jim","USA",NA,NA,"Athletics",1980,NA
"472","Men","100 m D1 wheelchairs","Silver","BRINKMAN C.","USA",NA,NA,"Athletics",1980,NA
"473","Men","100 m D1 wheelchairs","Bronze","ZIERL Walter","AUT",NA,NA,"Athletics",1980,NA
"474","Men","200 m 2","Gold","VALDEZ Eusebio","MEX",NA,NA,"Athletics",1980,NA
"475","Men","200 m 2","Silver","KERR Gary","USA",NA,NA,"Athletics",1980,NA
"476","Men","200 m 2","Bronze","OVIEDO G. M.","MEX",NA,NA,"Athletics",1980,NA
"477","Men","200 m 3","Gold","NUGENT Michael","AUS",NA,NA,"Athletics",1980,NA
"478","Men","200 m 3","Silver","DE VOS Marc","BEL",NA,NA,"Athletics",1980,NA
"479","Men","200 m 3","Bronze","ALP Chris","AUS",NA,NA,"Athletics",1980,NA
"480","Men","400 m A","Gold","YORK Patrick","CAN",NA,NA,"Athletics",1980,NA
"481","Men","400 m A","Silver","MEYER Klaus","FRG",NA,NA,"Athletics",1980,NA
"482","Men","400 m A","Bronze","VISSER J. W.","NED",NA,NA,"Athletics",1980,NA
"483","Men","400 m B","Gold","LANDOS Jerzy","POL",NA,NA,"Athletics",1980,NA
"484","Men","400 m B","Silver","POKRYWKA Jozef","POL",NA,NA,"Athletics",1980,NA
"485","Men","400 m B","Bronze","MATTON Freddy","BEL",NA,NA,"Athletics",1980,NA
"486","Men","400 m C","Gold","JOHANN Jurgen","FRG",NA,NA,"Athletics",1980,NA
"487","Men","400 m C","Silver","BRUNNER Karl","AUT",NA,NA,"Athletics",1980,NA
"488","Men","400 m C","Bronze","EGAN Joe","AUS",NA,NA,"Athletics",1980,NA
"489","Men","400 m C1","Gold","KARNER Alois","AUT",NA,NA,"Athletics",1980,NA
"490","Men","400 m C1","Silver","MAMINSKI Mieczyslaw","POL",NA,NA,"Athletics",1980,NA
"491","Men","400 m D","Gold","HARRISON J.","CAN",NA,NA,"Athletics",1980,NA
"492","Men","400 m D","Silver","WILL K.","FRG",NA,NA,"Athletics",1980,NA
"493","Men","400 m D","Bronze","WAGNER K.","FRG",NA,NA,"Athletics",1980,NA
"494","Men","400 m E","Gold","JAUHIAINEN Harri","FIN",NA,NA,"Athletics",1980,NA
"495","Men","400 m E","Silver","KRAUZ Jan","POL",NA,NA,"Athletics",1980,NA
